"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:3Z3ANEnfT5iSJrNFJFHLQO","Babylon (feat. Denzel Curry)","spotify:artist:0Y0QSi6lz1bPik5Ffjr8sd, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Ekali, Denzel Curry","spotify:album:26Vmlp8XdJ4NBjfac9FAwi","Babylon (feat. Denzel Curry)","spotify:artist:0Y0QSi6lz1bPik5Ffjr8sd, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Ekali, Denzel Curry","2017-08-18","https://i.scdn.co/image/ab67616d0000b27322d0b5213dda3c73335981f3","1","1","209538","https://p.scdn.co/mp3-preview/22ea25f4afcf13151e3a5a7aa433b103a283dfc7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USAT21703177","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:7oof6K1s09QXjOxDucR2r8","Under Pressure","spotify:artist:7FBcuc1gsnv6Y1nwFtNRCb, spotify:artist:55VydwMyCuGcavwPuhutPL","My Chemical Romance, The Used","spotify:album:10Mw53MGdbK8KjIhBM0Wx2","In Love and Death","spotify:artist:55VydwMyCuGcavwPuhutPL","The Used","2004-09-27","https://i.scdn.co/image/ab67616d0000b273b5bc4686d08a5812a63f180d","1","13","211733","https://p.scdn.co/mp3-preview/16fc9f71f95f1e76357ebf88c3b81352eed62321?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","USRE10500450","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:0H8XeaJunhvpBdBFIYi6Sh","Deja Vu","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:1uNFoZAHBGtllmzznpCI3s","Post Malone, Justin Bieber","spotify:album:5s0rmjP8XOPhP6HhqOhuyC","Stoney (Deluxe)","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2016-12-09","https://i.scdn.co/image/ab67616d0000b27355404f712deb84d0650a4b41","1","3","234213","","true","65","USUM71608604","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:4qPhFe08Ez2tyPkStYWLN0","On My Own","spotify:artist:4MSMDY0ClgWqXApU53I1L1","Matt and Kim","spotify:album:2SUbFq7IAYt0rU9rxgCiwM","ALMOST EVERYDAY","spotify:artist:4MSMDY0ClgWqXApU53I1L1","Matt and Kim","2018-05-04","https://i.scdn.co/image/ab67616d0000b2730dc4b218a0a595550843bd33","1","6","190146","","false","19","US4HB1800010","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2G7V7zsVDxg1yRsu7Ew9RJ","In My Feelings","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1ATL5GLyefJaxhQzSPVrLX","Scorpion","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2018-06-29","https://i.scdn.co/image/ab67616d0000b273f907de96b9a4fbc04accc0d5","2","9","217925","","true","72","USCM51800206","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:6gBFPUFcJLzWGx4lenP6h2","goosebumps","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","spotify:album:42WVQWuf1teDysXiOupIZt","Birds In The Trap Sing McKnight","spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","2016-09-16","https://i.scdn.co/image/ab67616d0000b273f54b99bf27cda88f4a7403ce","1","9","243836","https://p.scdn.co/mp3-preview/1690a1a7bfdc56a5cade4e6a986d7dece74f3534?cid=9950ac751e34487dbbe027c4fd7f8e99","true","80","USSM11607555","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:2T1OgnCnRWulJPXYhXqwNt","XO Tour Llif3","spotify:artist:4OuSiJSnuRsK0dTM0dtm1R","Driveways","spotify:album:0sGrr63eLGmDyx2iRclNPR","XO Tour Llif3","spotify:artist:4OuSiJSnuRsK0dTM0dtm1R","Driveways","2017-09-11","https://i.scdn.co/image/ab67616d0000b27335bfb333165cdd0dab5a117d","1","1","180882","https://p.scdn.co/mp3-preview/dfde89f4b159f9759550d7987520099356b595c3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","39","ushm81755127","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:6NqBRlOT8NmSXjVgXSHuQd","Reign","spotify:artist:1hCkSJcXREhrodeIHQdav8","Ramin Djawadi","spotify:album:29zyqYXwLn4nNTPkRNSOuJ","Game of Thrones: Season 6 (Music from the HBO® Series)","spotify:artist:1hCkSJcXREhrodeIHQdav8","Ramin Djawadi","2016-06-24","https://i.scdn.co/image/ab67616d0000b273a17d03c957c328e3f9799f03","1","13","196256","","false","0","USNLR1600348","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:5mkGfmJGFZpwK9nA5amOhv","Sex & Candy","spotify:artist:7AQzXO3NPNQsI7oNu5rC3r","Marcy Playground","spotify:album:5dR0fhE3oveLRSUMMQ3oRB","Marcy Playground","spotify:artist:7AQzXO3NPNQsI7oNu5rC3r","Marcy Playground","1997-01-01","https://i.scdn.co/image/ab67616d0000b27337d1e5c1ca98ce1ecd754d04","1","2","173493","","false","67","USEM39600079","spotify:user:","2018-12-24T12:31:33Z"
"spotify:track:0Atfm73XV5w4LUYA2jE5uJ","Requiem For A Tower","spotify:artist:0VeT7hHTJFJZcENGekjCsB","London Music Works","spotify:album:4mqYJidoXwcZyHlHkm8Cj1","Coming Soon - Trailer Tunes","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2011-04-19","https://i.scdn.co/image/ab67616d0000b27383c5eb28307d693c0e992684","1","3","250466","","false","0","GBAJC0900078","spotify:user:","2018-12-24T12:31:33Z"
