"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:4b8GTae6rqb9oPiRzVa3Gy","Loser","spotify:artist:3vbKDsSS70ZX9D2OcvbZmS","Beck","spotify:album:7MKi8PuCX5QJtaG9wLbOI2","Mellow Gold","spotify:artist:3vbKDsSS70ZX9D2OcvbZmS","Beck","1994-03-01","https://i.scdn.co/image/ab67616d0000b273b56d7774c115d9d96f9da19f","1","1","234960","","false","0","USGF19463401","spotify:user:1234656043","2017-12-23T21:23:35Z"
"spotify:track:7aHRctaQ7vjxVTVmY8OhAA","We Built This City","spotify:artist:0kObWap02DEg9EAJ3PBxzf","Starship","spotify:album:0I0eWeNKn0flG4FryxVjGx","Knee Deep In The Hoopla","spotify:artist:0kObWap02DEg9EAJ3PBxzf","Starship","1985","https://i.scdn.co/image/ab67616d0000b273ef5c0c8bde36f7dcf246248e","1","1","296080","","false","1","USRC18503424","spotify:user:1234656043","2017-12-23T21:24:41Z"
"spotify:track:70mAceS5ArAqVj2OwDE4db","Jump in the Line","spotify:artist:6Tw1ktF4xMmzaLLbe98I2z","Harry Belafonte","spotify:album:1S7Jx5WEu4074QB8goQToZ","The Best Of","spotify:artist:6Tw1ktF4xMmzaLLbe98I2z","Harry Belafonte","1999-10-23","https://i.scdn.co/image/ab67616d0000b273424d910b778ccc0867289b74","1","14","224000","https://p.scdn.co/mp3-preview/e699b1fee905ac6aedf3a5f61d9e1332532545d8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","44","USRC16607550","spotify:user:1234656043","2017-12-23T21:24:55Z"
"spotify:track:7cITfGsdjGaTP0b5oiLL0z","You're Not Alone","spotify:artist:1NUOfvAhA9AvsF1ISMkgHX","Saosin","spotify:album:2osTPStH5H7i4fMHS7eauR","Saosin","spotify:artist:1NUOfvAhA9AvsF1ISMkgHX","Saosin","2006-01-01","https://i.scdn.co/image/ab67616d0000b2734706c6d8142fc9d21cee7415","1","10","238053","","false","55","USCA20601169","spotify:user:1234656043","2017-12-23T21:25:37Z"
"spotify:track:1KDYN3odJHnj9pqGHN3FVs","My Body","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","spotify:album:2ww7MYrkExsljnKhcINDse","Young The Giant (Special Edition)","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","2011","https://i.scdn.co/image/ab67616d0000b27351729fae66d02122c4951153","1","2","244400","https://p.scdn.co/mp3-preview/80006fe8d22d02ff2dd9261e04b6cc0e830342c6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","NLA321090396","spotify:user:1234656043","2017-12-23T21:25:43Z"
"spotify:track:2DGFNAg4pTPLFKPeQRbGDZ","What It Is To Burn - New Version","spotify:artist:528t5c0zyuG9beehtth4Za","Finch","spotify:album:28DROCResQvsdO6Hjmb32x","What It Is To Burn","spotify:artist:528t5c0zyuG9beehtth4Za","Finch","2002-01-01","https://i.scdn.co/image/ab67616d0000b273746fc92b06bbdbe32c9c29e6","1","13","269026","","false","48","USMC10200944","spotify:user:1234656043","2017-12-23T21:26:16Z"
"spotify:track:2374M0fQpWi3dLnB54qaLX","Africa","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","spotify:album:62U7xIHcID94o20Of5ea4D","Toto IV","spotify:artist:0PFtn5NtBbbUNbU9EAmIWF","TOTO","1982-04-08","https://i.scdn.co/image/ab67616d0000b2734a052b99c042dc15f933145b","1","10","295893","https://p.scdn.co/mp3-preview/09f5652fc6c8fb79528aec2ae0208783e1b87d35?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USSM19801941","spotify:user:1234656043","2017-12-23T21:26:45Z"
"spotify:track:2vwvGMStv1nEuoOTd4xgMu","Tiimmy Turner - Remix","spotify:artist:7pFeBzX627ff0VnN6bxPR4, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Desiigner, Kanye West","spotify:album:73MJoBiMtICyyMp6hG58OQ","Tiimmy Turner (Remix)","spotify:artist:7pFeBzX627ff0VnN6bxPR4","Desiigner","2016-10-14","https://i.scdn.co/image/ab67616d0000b2731061b6188cc2c2c703fa3fe8","1","1","141613","","true","53","USUM71609033","spotify:user:1234656043","2017-12-23T21:28:23Z"
"spotify:track:3rZhRBdVQ2fTEM2ULOAwUL","Broccoli","spotify:artist:5M0lbkGluOPXLeFjApw8r8, spotify:artist:6icQOAFXDZKsumw3YXyusw","DRAM, Lil Yachty","spotify:album:7CHEC1kVstFUDPTxB3Hz2V","Big Baby DRAM","spotify:artist:5M0lbkGluOPXLeFjApw8r8","DRAM","2016-10-21","https://i.scdn.co/image/ab67616d0000b273040f399c7f5ad56a29ec9dd0","1","7","225205","https://p.scdn.co/mp3-preview/60c0b54df3c72eee57c908c35ceb8867ab2f7259?cid=9950ac751e34487dbbe027c4fd7f8e99","true","57","USUYG1098775","spotify:user:1234656043","2017-12-23T21:28:59Z"
"spotify:track:7iz4WuCNxwLrlPSJZgiq0Q","Welcome to Your Life - Sweekuh Remix","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx, spotify:artist:4uKBeavlzVz9wfbNT0RzOw","Grouplove, Sweekuh","spotify:album:4oWlZxgdyjgyj1hXq4asPm","Welcome to Your Life Remix EP","spotify:artist:3kVUvbeRdcrqQ3oHk5hPdx","Grouplove","2016-11-04","https://i.scdn.co/image/ab67616d0000b27362e012fdd047c0375015df11","1","3","185000","https://p.scdn.co/mp3-preview/ef00145ed3e150f703fb7a74849960a962cc7990?cid=9950ac751e34487dbbe027c4fd7f8e99","false","7","USAT21603189","spotify:user:1234656043","2017-12-23T21:29:09Z"
