"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5QWdUMyY68SVAWDr0d6Syb","Money Party (feat. Polly A.)","spotify:artist:1peH5tSqnYm8W6Bo3I5egE, spotify:artist:2qJyuQ3GdWvPN1fBiN7wb3","Kat Dahlia, Polly A.","spotify:album:0n5Xx9FEDgg3tzL0Q01zYZ","Gangsta","spotify:artist:1peH5tSqnYm8W6Bo3I5egE","Kat Dahlia","2013-03-01","https://i.scdn.co/image/ab67616d0000b273f5d0900fb63298b88ffd687f","1","3","218946","https://p.scdn.co/mp3-preview/9c57adc9df6162848758ce2b9f053d02b4cbc146?cid=9950ac751e34487dbbe027c4fd7f8e99","true","16","USSM11300867","spotify:user:1234656043","2013-03-23T11:20:34Z"
"spotify:track:27zVV7Q7LbqsjWm40HOXuq","Diane Young","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:5xKiWdjCcnv3TyVtAgRfew","Diane Young","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2013-03-26","https://i.scdn.co/image/ab67616d0000b2731250cc204a86eb878d666896","1","1","160066","","false","0","GBBKS1300008","spotify:user:1234656043","2013-03-29T12:12:40Z"
"spotify:track:5tePn9lOIMHfFaqoTxFrio","Down To The River To Pray - From “O Brother, Where Art Thou” Soundtrack","spotify:artist:5J6L7N6B4nI1M5cwa29mQG","Alison Krauss","spotify:album:09zqiWQP8dXBySneyk1Qqc","O Brother, Where Art Thou? (Soundtrack)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2000-01-01","https://i.scdn.co/image/ab67616d0000b2738b0b886523877779fc36a2ba","1","4","175973","","false","0","USMR10000049","spotify:user:1234656043","2013-04-01T21:44:04Z"
"spotify:track:5RUfsUMkVB9erFvIbmcl2E","High School Lover","spotify:artist:7LLcRttKjV6PeJOlCNCYon","Cayucas","spotify:album:5fM114apuQhpogTAYYZCZX","High School Lover","spotify:artist:7LLcRttKjV6PeJOlCNCYon","Cayucas","2013-01-17","https://i.scdn.co/image/ab67616d0000b273a5184121021bca662f2e8c16","1","1","218733","","false","0","US38W1325602","spotify:user:1234656043","2013-04-04T08:47:49Z"
"spotify:track:1Y79PsArZgZ6WaOQHyw8FL","Kemosabe","spotify:artist:1HOeqtP7tHkKNJNLzQ2tnr","Everything Everything","spotify:album:4rkK5n1npMuAznC7RlD9Xu","Cough Cough EP","spotify:artist:1HOeqtP7tHkKNJNLzQ2tnr","Everything Everything","2010","https://i.scdn.co/image/ab67616d0000b273a3fe605e0730e638fd84409f","1","3","226146","https://p.scdn.co/mp3-preview/9b406329b5a245065cc496d19f668e665f176dda?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","GBARL1200599","spotify:user:1234656043","2013-04-13T19:52:13Z"
"spotify:track:2GpgyczUEfniHZdKwvU843","Bad Day","spotify:artist:5ERkupmHea6uS0nwKr2zcz","Darwin Deez","spotify:album:39Ya9tOg8BHmLelJXl4cbU","Darwin Deez","spotify:artist:5ERkupmHea6uS0nwKr2zcz","Darwin Deez","2009","https://i.scdn.co/image/ab67616d0000b2739c67a2efaabc2353d0ed7087","1","10","186131","","false","0","GBJET1000010","spotify:user:1234656043","2013-04-13T20:03:17Z"
"spotify:track:3n69hLUdIsSa1WlRmjMZlW","Breezeblocks","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:6k3vC8nep1BfqAIJ81L6OL","An Awesome Wave","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2012-09-18","https://i.scdn.co/image/ab67616d0000b273028c3bb4b81ee71dd73d1596","1","4","227080","https://p.scdn.co/mp3-preview/84457687bf485872a1fe82d51a638640cab90d6a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","GBZUZ1200067","spotify:user:1234656043","2013-04-18T09:26:54Z"
"spotify:track:1o22EcqsCANhwYdaNOSdwS","Tessellate","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","spotify:album:6k3vC8nep1BfqAIJ81L6OL","An Awesome Wave","spotify:artist:3XHO7cRUPCLOr6jwp8vsx5","alt-J","2012-09-18","https://i.scdn.co/image/ab67616d0000b273028c3bb4b81ee71dd73d1596","1","3","181400","https://p.scdn.co/mp3-preview/d59d753820a7a771abf2e2d539a3857a2b14c852?cid=9950ac751e34487dbbe027c4fd7f8e99","false","53","GBZUZ1200066","spotify:user:1234656043","2013-04-18T09:27:06Z"
"spotify:track:0OdNZXNkVr2NXEmMcgnNaV","Frankie's Gun!","spotify:artist:4Ajgo7nAsTzjSFymIfBjZ1","The Felice Brothers","spotify:album:0FqgHHkIuDdNkMls1KDs3F","The Felice Brothers","spotify:artist:4Ajgo7nAsTzjSFymIfBjZ1","The Felice Brothers","2008-03-04","https://i.scdn.co/image/ab67616d0000b2737b0bb53798f4dbb679704ba6","1","3","246146","","false","0","US58B0802703","spotify:user:1234656043","2013-04-19T19:27:08Z"
"spotify:track:5WJqECOEDt5F759vvexse5","Penitentiary","spotify:artist:7EGwUS3c5dXduO4sMyLWC5","Houndmouth","spotify:album:6Gz5tGa43FSecxkYcX0O5h","Houndmouth EP","spotify:artist:7EGwUS3c5dXduO4sMyLWC5","Houndmouth","2012-08-27","https://i.scdn.co/image/ab67616d0000b27336dc85bf9d3300af4e5fda16","1","1","239082","","false","0","GBCVZ1203234","spotify:user:1234656043","2013-04-19T20:47:48Z"
"spotify:track:7wrXxoi4utDgHOvbC6QV7R","Girl, You Got Skrillex Hair","spotify:artist:4H2oZswQ03gq7VhFyuxNXz","Kids on Drugs","spotify:album:2LKNDyzzhePzRQXjHEvMWD","Girl, You Got Skrillex Hair","spotify:artist:4H2oZswQ03gq7VhFyuxNXz","Kids on Drugs","2011-11-08","https://i.scdn.co/image/ab67616d0000b2731db842d1fc38ff0db1148fbf","1","1","179592","https://p.scdn.co/mp3-preview/4500b7b50af573e73c1317407db6d5ef50f2d6a6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","7","TCABB1184188","spotify:user:1234656043","2013-04-22T09:55:21Z"
"spotify:track:1VxmFjEMZBg4jP5Bv4MPno","If I Was","spotify:artist:3tJb7sqk201WZ0bT0pJxeM","Young Rebel Set","spotify:album:0rd5AWLlc7j1BxM0YMkF8i","If I Was","spotify:artist:3tJb7sqk201WZ0bT0pJxeM","Young Rebel Set","2009-08-02","https://i.scdn.co/image/ab67616d0000b2736a39f4b4e002aa25220a8547","1","1","248560","","false","0","GB3DZ0900001","spotify:user:1234656043","2013-04-22T10:24:06Z"
"spotify:track:5xEfTvJm1WvxaSEo4XSbEs","You've Got a Friend in Me","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","spotify:album:4Yf5LJfqpjgl1a4TBiCi07","To Be Loved","spotify:artist:1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","2013-04-11","https://i.scdn.co/image/ab67616d0000b273051ae642ad4a0c1329b41d99","1","11","205693","https://p.scdn.co/mp3-preview/6e1407296d62d84cbff45fbb9ea71c80da8f738b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USRE11300076","spotify:user:1234656043","2013-04-25T09:33:42Z"
"spotify:track:5U6qAR1LJVflpoVAVSW6Rh","Murder in the City","spotify:artist:196lKsA13K3keVXMDFK66q","The Avett Brothers","spotify:album:12Rp5bkZ5iX3URHnhaV3fy","The Second Gleam","spotify:artist:196lKsA13K3keVXMDFK66q","The Avett Brothers","2008-07-22","https://i.scdn.co/image/ab67616d0000b273b8020ae47ccd04312bcbacbb","1","2","192426","","false","0","US4BW0800205","spotify:user:1234656043","2013-04-25T10:18:05Z"
"spotify:track:0eFndjUBaTQdO81uRO9lBL","Sunshine","spotify:artist:7gyVuJLsatWofXCAw1SGxM","Jonathan Edwards","spotify:album:1MOCW5iFxcApHNSkl170OF","Jonathan Edwards","spotify:artist:7gyVuJLsatWofXCAw1SGxM","Jonathan Edwards","1971-01-01","https://i.scdn.co/image/ab67616d0000b273de146c1406e92fba155b9d28","1","7","138733","https://p.scdn.co/mp3-preview/cd0eafef3bae239c1e5d51364db2fc63e66bee8c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","uscgh0771279","spotify:user:1234656043","2013-04-26T13:55:13Z"
