"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5movgnND6GJx2Kde4aWD43","Birmingham","spotify:artist:1M3BVQ36cqPQix8lQNCh4K","Shovels & Rope","spotify:album:5as0Jw3raiHUSVRQlnLYYI","O' Be Joyful","spotify:artist:1M3BVQ36cqPQix8lQNCh4K","Shovels & Rope","2012-07-31","https://i.scdn.co/image/ab67616d0000b273bef9a8da174ca8eb2fe6648f","1","1","240560","","false","0","USDMG1261901","spotify:user:1234656043","2016-12-02T18:15:30Z"
"spotify:track:1mYy4a6ztZwTJ4GY3jpvEM","For Once In My Life","spotify:artist:7guDJrEfX3qb6FEbdPA5qi","Stevie Wonder","spotify:album:5FsFNF0NIJhB7wqZylu9qL","Essential Stevie Wonder","spotify:artist:7guDJrEfX3qb6FEbdPA5qi","Stevie Wonder","1987","https://i.scdn.co/image/ab67616d0000b27375bbf3f811f2b0c62937254a","1","8","168733","","false","0","USMO16800531","spotify:user:1234656043","2016-12-02T18:17:46Z"
"spotify:track:04CtSktaMKbBo1vnYrFoIB","Need You By My Side","spotify:artist:1lCZ4RSTbXbHeN5ZB8EPMr","Sun Parade","spotify:album:0H1dH08vM3EcgQ9WgC6xns","Yossis","spotify:artist:1lCZ4RSTbXbHeN5ZB8EPMr","Sun Parade","2012-02-24","https://i.scdn.co/image/ab67616d0000b273371d32df759fd63398c5acb5","1","4","248733","","false","0","USXVZ1200014","spotify:user:1234656043","2016-12-02T18:21:23Z"
"spotify:track:7mOPEo4blh2HcrSBi4JuLY","That's What's Up","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","spotify:album:47hO60vR1bVBQAtPkvhvWx","That's What's Up","spotify:artist:7giUHu5pv6YTZgSkxxCcgh","Edward Sharpe & The Magnetic Zeros","2012-04-30","https://i.scdn.co/image/ab67616d0000b273cf580a2400384e7b48ed8655","1","1","232132","","false","0","USVR91273502","spotify:user:1234656043","2016-12-02T18:21:49Z"
"spotify:track:3iA3uGwZv4IERExCxnHvcP","Oh I See","spotify:artist:6IRo3oo7PArZTgp8X3LU7A","Adam Arcuragi","spotify:album:28EGKZQ1oBUOcUAkrD8mzs","Like a fire that consumes all before it...","spotify:artist:6IRo3oo7PArZTgp8X3LU7A","Adam Arcuragi","2012-01-31","https://i.scdn.co/image/ab67616d0000b2730dc9b5757ddc50b915aeb914","1","2","301773","https://p.scdn.co/mp3-preview/92981c9228fdd3e474650214009679f47d007ddb?cid=9950ac751e34487dbbe027c4fd7f8e99","false","1","QMUFU1100001","spotify:user:1234656043","2016-12-02T18:23:01Z"
"spotify:track:7utQcEJmHrU65SWBpFJBKR","Golden Jubilee","spotify:artist:2NqgE99Ll5vOTvmbN7O2R6","Boy & Bear","spotify:album:6gcrTm3SfxSY6B1V5Hm2tg","Moonfire","spotify:artist:2NqgE99Ll5vOTvmbN7O2R6","Boy & Bear","2011-11-11","https://i.scdn.co/image/ab67616d0000b2737fd67f0d93f7becf62c73134","1","7","198573","","false","0","AUUM71100539","spotify:user:1234656043","2016-12-02T18:24:21Z"
"spotify:track:0cEoBgAt5w9RIJnccbraqV","Puzzle Pieces","spotify:artist:1dWEYMPtNmvSVaDNLgB6NV","Saint Motel","spotify:album:0sE3YGkjphAjT6NrAbKI9b","Puzzle Pieces","spotify:artist:1dWEYMPtNmvSVaDNLgB6NV","Saint Motel","2011-05-10","https://i.scdn.co/image/ab67616d0000b273a8402a96bf680e7cf76863b4","1","1","230267","","false","0","USA2P1162001","spotify:user:1234656043","2016-12-02T18:25:15Z"
"spotify:track:0y9n6zKlwoopXNbLNGZ0CD","When You Walk In The Room","spotify:artist:2WrVwQi8ez2O1Ds5Q7hLXa","Fyfe Dangerfield","spotify:album:6LWqVNzrGMEe7KCXktqPLL","Fly Yellow Moon","spotify:artist:2WrVwQi8ez2O1Ds5Q7hLXa","Fyfe Dangerfield","2010-05-18","https://i.scdn.co/image/ab67616d0000b27332b43171823be2f94b637c2e","1","1","208773","","false","1","GBUM70908486","spotify:user:1234656043","2016-12-02T18:26:54Z"
"spotify:track:7GB67pUtI4itWQiBp6jIQ4","Make the Road by Walking","spotify:artist:1PryMSya1JnSAlcwYawCxp","Menahan Street Band","spotify:album:5MyVP48Ko7PzJw5UL8DEJW","Bargrooves Disco Heat 2","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2009-10-02","https://i.scdn.co/image/ab67616d0000b2738ee09d5ef717072ef406d89a","1","24","179853","","false","0","US4GZ0801501","spotify:user:1234656043","2016-12-02T18:32:36Z"
"spotify:track:6lXQCPQnFVxIOGIKl8D2eR","Ends of the Earth","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","spotify:album:5EBWj3KuDU0cjRHPMUFq9E","Lonesome Dreams","spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25","Lord Huron","2012-10-09","https://i.scdn.co/image/ab67616d0000b27377c28a9a4868e3d6ad2d333f","1","1","284146","","false","0","US53Q1200031","spotify:user:1234656043","2016-12-02T18:33:40Z"
"spotify:track:0CnRxBOItBbzq9vDgyRpXj","I Got","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","spotify:album:2ww7MYrkExsljnKhcINDse","Young The Giant (Special Edition)","spotify:artist:4j56EQDQu5XnL7R3E9iFJT","Young the Giant","2011","https://i.scdn.co/image/ab67616d0000b27351729fae66d02122c4951153","1","3","259773","https://p.scdn.co/mp3-preview/3b3f7fab628dfd8e2407d1944c21596e0d2a0764?cid=9950ac751e34487dbbe027c4fd7f8e99","false","41","NLA321090394","spotify:user:1234656043","2016-12-02T18:44:23Z"
"spotify:track:6XvMLLAyNZaAXFvEpFDH4M","Float On","spotify:artist:6AEIKVwB27miPI3uJxM4Dw, spotify:artist:1v3CnxHAtLMfZW8v5dGj7t","Pickin' On Series, Iron Horse","spotify:album:3hewWfO0hKXbAFfcsmpYk5","Pickin' on Modest Mouse","spotify:artist:6AEIKVwB27miPI3uJxM4Dw","Pickin' On Series","2007-05-31","https://i.scdn.co/image/ab67616d0000b273055dd2395868af9126cb4d79","1","4","253640","https://p.scdn.co/mp3-preview/53404add7f7fd6dabd1bf572ac5632b3432df4ed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","US25T0889811","spotify:user:1234656043","2016-12-02T18:45:23Z"
"spotify:track:4E2gdBRKC12MJWFUOkH0UN","Dreadlock Holiday","spotify:artist:6i6WlGzQtXtz7GcC5H5st5","10cc","spotify:album:0NdAeRKEfxR075pjL5Ecjl","20th Century Masters: The Millennium Collection: Best Of 10CC","spotify:artist:6i6WlGzQtXtz7GcC5H5st5","10cc","2002-01-01","https://i.scdn.co/image/ab67616d0000b273b3241dc75e8ffc1e9cd12091","1","10","301493","","false","43","GBF080080438","spotify:user:1234656043","2016-12-02T18:48:17Z"
"spotify:track:13PUJCvdTSCT1dn70tlGdm","Welcome Home, Son","spotify:artist:5EM6xJN2QNk0cL7EEm9HR9","Radical Face","spotify:album:0VYi6aRMwxXpfvNwDCr3bB","Ghost","spotify:artist:5EM6xJN2QNk0cL7EEm9HR9","Radical Face","2007-03-02","https://i.scdn.co/image/ab67616d0000b273c9070ac4f600f51d60536a05","1","2","285320","","false","0","DEX260606902","spotify:user:1234656043","2016-12-02T18:50:59Z"
"spotify:track:51nWdZNUyFZqpUMwWZDhMH","Carolina Drama","spotify:artist:4wo1267SJuUfHgasdlfNfc","The Raconteurs","spotify:album:0OBNtBshpjFPStZGJTGNJr","Consolers of the Lonely","spotify:artist:4wo1267SJuUfHgasdlfNfc","The Raconteurs","2008-03-05","https://i.scdn.co/image/ab67616d0000b273596f5c49176f3d485e0de325","1","14","355000","","false","0","GBBKS0800220","spotify:user:1234656043","2016-12-02T18:52:47Z"
"spotify:track:27zVV7Q7LbqsjWm40HOXuq","Diane Young","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","spotify:album:5xKiWdjCcnv3TyVtAgRfew","Diane Young","spotify:artist:5BvJzeQpmsdsFp4HGUYUEx","Vampire Weekend","2013-03-26","https://i.scdn.co/image/ab67616d0000b2731250cc204a86eb878d666896","1","1","160066","","false","0","GBBKS1300008","spotify:user:1234656043","2016-12-02T18:54:03Z"
"spotify:track:6mcxQ1Y3uQRU0IHsvdNLH1","Where Is My Mind?","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","spotify:album:2l7RPWC3E6eStJJLBsUeCI","Surfer Rosa (Remastered)","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","1988","https://i.scdn.co/image/ab67616d0000b2731a3903c1aa8122f7720f5d71","1","7","236973","","false","0","GBAFL0700145","spotify:user:1234656043","2016-12-02T19:10:35Z"
