"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:1KqlVt63Q4bl1VdSlymr5C","Riptide","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","spotify:album:2rn4ILhjtOrEnyYlHTUDVz","Riptide","spotify:artist:10exVja0key0uqUkk6LJRT","Vance Joy","2013-05-21","https://i.scdn.co/image/ab67616d0000b2736df56a03f7f09b64eb9a5a9e","1","1","204280","https://p.scdn.co/mp3-preview/2a3dc62fd2fe12a7b340f18c19b251508bf9c8fd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USAT21301412","spotify:user:1234656043","2014-07-04T18:45:29Z"
"spotify:track:3g2tB9iQhbyiFPboJJDtgp","What Are You Going to Do When You Are Not Saving the World?","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","spotify:album:2U9on5I3tFaZCFT9DKMPbV","Man of Steel (Original Motion Picture Soundtrack)","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","2013-06-10","https://i.scdn.co/image/ab67616d0000b2738c87d8be5a808bba86740ac9","1","17","327338","","false","0","USNLR1300274","spotify:user:1234656043","2014-11-02T15:29:19Z"
"spotify:track:2TTwSbzdUsJPKioJ868N9D","Solomon","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","spotify:album:2GLETs2JWEl74J8LPvECwf","12 Years A Slave (Music From and Inspired by the Motion Picture)","spotify:artist:0LyfQWJT6nXafLPZqxe9Of","Various Artists","2013-11-01","https://i.scdn.co/image/ab67616d0000b273c7af862b36131bcc607b681d","1","11","211133","https://p.scdn.co/mp3-preview/bd0a758527ae90c6afeb1ce452e797cf82100fee?cid=9950ac751e34487dbbe027c4fd7f8e99","false","42","USQX91302346","spotify:user:1234656043","2014-11-02T16:05:56Z"
"spotify:track:1ku6iz80ht16xPwQNglXTv","Dead Island Trailer Theme (feat. Mairi Campbell, Peter Nicholson & Guido De Groot)","spotify:artist:4C8f4HNofNhZdt6DZT7Mlb","Giles Lamb","spotify:album:4xK1ihIw53AI37JgiGvrUa","Dead Island Trailer Theme (feat. Mairi Campbell, Peter Nicholson & Guido De Groot) - Single","spotify:artist:4C8f4HNofNhZdt6DZT7Mlb","Giles Lamb","2011-02-21","https://i.scdn.co/image/ab67616d0000b2731d8236a89a0dd6fea13b8c53","1","1","180000","https://p.scdn.co/mp3-preview/8a8becb3c995fcd3bde77f4a56be69f3fb76a438?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","TCAAW1121777","spotify:user:1234656043","2014-11-02T16:21:49Z"
"spotify:track:6ZFbXIJkuI1dVNWvzJzown","Time","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","spotify:album:2qvA7HmSg1iM6XMiFF76dp","Inception (Music from the Motion Picture)","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","2010-07-09","https://i.scdn.co/image/ab67616d0000b273a883e26f90ab617c91b90e56","1","12","275556","https://p.scdn.co/mp3-preview/869e1c6f479c49a3e7be6d096eeb173bede13801?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USRE11000577","spotify:user:1234656043","2014-11-02T16:31:27Z"
"spotify:track:5xKVYMxOHB2XRLCUafFrz6","Dream Is Collapsing","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","spotify:album:2qvA7HmSg1iM6XMiFF76dp","Inception (Music from the Motion Picture)","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","2010-07-09","https://i.scdn.co/image/ab67616d0000b273a883e26f90ab617c91b90e56","1","3","143804","https://p.scdn.co/mp3-preview/1802284ad5eedd2e6dd0fb5724b84a7e27f69eb1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USRE11000568","spotify:user:1234656043","2014-11-02T16:44:19Z"
"spotify:track:7LlPevxMos31Hce8jF6XvL","Molossus","spotify:artist:0YC192cP3KPCRWx8zr8MfZ, spotify:artist:2M4eNCvV3CJUswavkhAQg2","Hans Zimmer, James Newton Howard","spotify:album:4P3fpbkLd9dFHkTg8hDmUf","Batman Begins - Original Soundtrack","spotify:artist:0YC192cP3KPCRWx8zr8MfZ, spotify:artist:2M4eNCvV3CJUswavkhAQg2","Hans Zimmer, James Newton Howard","2010-04-05","https://i.scdn.co/image/ab67616d0000b273793892e5529f1d122811e57d","1","10","289306","","false","0","USAHF0500010","spotify:user:1234656043","2014-11-02T16:58:56Z"
"spotify:track:0HewdQ1l9bckQXPfIO3CYH","Drink Up Me Hearties Yo Ho","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","spotify:album:6JoI0NEAqeJ20X6lU3Drx0","Pirates Of The Caribbean: At World's End Original Soundtrack","spotify:artist:0YC192cP3KPCRWx8zr8MfZ","Hans Zimmer","2007-01-01","https://i.scdn.co/image/ab67616d0000b27368ad98a01e059cc6b7963ab3","1","13","271880","","false","50","USWD10731845","spotify:user:1234656043","2014-11-02T17:04:08Z"
"spotify:track:6xfjxEwSvzjg3G308pRcnM","Outro","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","spotify:album:6MBuQugGuX7VMBX0uiBnAQ","Hurry Up, We're Dreaming","spotify:artist:63MQldklfxkjYDoUE4Tppz","M83","2011-10-18","https://i.scdn.co/image/ab67616d0000b2738a11818dd00b24effd1545f4","1","22","247026","","false","0","GB55H1100022","spotify:user:1234656043","2014-11-02T17:10:19Z"
"spotify:track:5BP0oaQ1VhuaznT77CBXQp","Where Is My Mind?","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","spotify:album:718KJ6VFOdcqCFCWykJKoG","Death To The Pixies","spotify:artist:6zvul52xwTWzilBZl6BUbT","Pixies","1997-10-06","https://i.scdn.co/image/ab67616d0000b2734ff79c644bd623055742c711","1","14","231666","","false","0","GBAFL9700100","spotify:user:1234656043","2014-11-02T17:34:32Z"
